initializing xbee... 
starting print thread... 
starting setpoint thread... 
initializing imu... 
initializing controller...
initializing motors...
resetting encoders...
initializing odometry...
attaching imu interupt...
we are running!!!...

RUNNING: Hold upright to balance.
                 SENSORS               |            MOCAP            |
    θ    |    φ    |  L Enc  |  R Enc  |    X    |    Y    |    ψ    |
  0.026  |274.063  |  48993  | -36466  | -0.116  | -1.110  | -1.645  |
 -0.006  |274.964  |  49139  | -36601  | -0.085  | -1.112  | -1.634  |
 -0.037  |275.698  |  49260  | -36709  | -0.057  | -1.114  | -1.614  |
 -0.036  |276.147  |  49340  | -36769  | -0.034  | -1.116  | -1.577  |
 -0.030  |276.423  |  49381  | -36814  | -0.017  | -1.116  | -1.580  |
 -0.010  |276.577  |  49400  | -36843  | -0.008  | -1.116  | -1.600  |
 -0.011  |276.616  |  49408  | -36847  | -0.004  | -1.116  | -1.606  |
 -0.031  |276.603  |  49406  | -36845  | -0.005  | -1.116  | -1.600  |
 -0.050  |276.356  |  49366  | -36808  | -0.013  | -1.116  | -1.599  |
 -0.015  |275.791  |  49276  | -36722  | -0.028  | -1.116  | -1.598  |
  0.036  |275.076  |  49168  | -36607  | -0.044  | -1.115  | -1.603  |
  0.058  |274.448  |  49076  | -36503  | -0.063  | -1.113  | -1.584  |
  0.060  |273.922  |  48997  | -36418  | -0.084  | -1.112  | -1.575  |
  0.064  |273.418  |  48918  | -36340  | -0.104  | -1.112  | -1.575  |
  0.068  |272.956  |  48845  | -36269  | -0.123  | -1.112  | -1.580  |
  0.073  |272.520  |  48779  | -36199  | -0.140  | -1.111  | -1.580  |
  0.078  |272.139  |  48721  | -36138  | -0.155  | -1.111  | -1.575  |
  0.081  |271.831  |  48672  | -36091  | -0.168  | -1.111  | -1.576  |
  0.080  |271.597  |  48635  | -36055  | -0.180  | -1.112  | -1.573  |
  0.077  |271.414  |  48608  | -36025  | -0.187  | -1.111  | -1.573  |
  0.074  |271.286  |  48590  | -36003  | -0.194  | -1.111  | -1.568  |
  0.071  |271.202  |  48580  | -35987  | -0.200  | -1.111  | -1.563  |
  0.073  |271.132  |  48567  | -35978  | -0.203  | -1.111  | -1.560  |
  0.068  |271.112  |  48565  | -35974  | -0.206  | -1.111  | -1.555  |
  0.066  |271.109  |  48565  | -35973  | -0.207  | -1.111  | -1.553  |
  0.068  |271.109  |  48565  | -35973  | -0.207  | -1.111  | -1.553  |
  0.075  |271.116  |  48566  | -35974  | -0.206  | -1.111  | -1.556  |
  0.090  |271.144  |  48569  | -35980  | -0.203  | -1.111  | -1.555  |
  0.086  |271.314  |  48591  | -36011  | -0.200  | -1.111  | -1.563  |
  0.060  |271.571  |  48620  | -36062  | -0.196  | -1.112  | -1.592  |
  0.037  |271.738  |  48701  | -36033  | -0.192  | -1.112  | -1.601  |
  0.032  |271.811  |  48807  | -35950  | -0.183  | -1.107  | -1.371  |
  0.045  |271.811  |  48904  | -35853  | -0.177  | -1.100  | -1.129  |
  0.058  |271.828  |  49002  | -35760  | -0.172  | -1.090  | -0.881  |
  0.058  |271.975  |  49090  | -35718  | -0.169  | -1.078  | -0.670  |
  0.049  |272.184  |  49174  | -35699  | -0.167  | -1.068  | -0.539  |
  0.056  |272.414  |  49243  | -35702  | -0.163  | -1.057  | -0.435  |
  0.066  |272.697  |  49319  | -35714  | -0.161  | -1.044  | -0.364  |
  0.050  |273.133  |  49423  | -35746  | -0.158  | -1.029  | -0.275  |
  0.034  |273.591  |  49527  | -35785  | -0.156  | -1.011  | -0.186  |
  0.024  |274.037  |  49629  | -35822  | -0.155  | -0.995  | -0.090  |
  0.010  |274.483  |  49709  | -35881  | -0.155  | -0.979  | -0.022  |
  0.003  |274.865  |  49763  | -35946  | -0.155  | -0.965  | -0.022  |
 -0.000  |275.208  |  49811  | -36005  | -0.154  | -0.951  | -0.041  |
  0.003  |275.487  |  49851  | -36052  | -0.153  | -0.939  | -0.050  |
  0.007  |275.743  |  49892  | -36091  | -0.152  | -0.928  | -0.056  |
  0.001  |276.000  |  49935  | -36128  | -0.151  | -0.917  | -0.051  |
 -0.001  |276.205  |  49972  | -36155  | -0.151  | -0.908  | -0.039  |
 -0.001  |276.362  |  49999  | -36177  | -0.150  | -0.901  | -0.031  |
  0.002  |276.468  |  50017  | -36192  | -0.150  | -0.895  | -0.027  |
  0.004  |276.519  |  50026  | -36199  | -0.150  | -0.891  | -0.024  |
  0.016  |276.532  |  50027  | -36202  | -0.150  | -0.888  | -0.022  |
  0.007  |276.625  |  50040  | -36218  | -0.150  | -0.886  | -0.026  |
  0.005  |276.648  |  50042  | -36223  | -0.150  | -0.886  | -0.032  |
  0.000  |276.638  |  50040  | -36222  | -0.150  | -0.886  | -0.033  |
 -0.012  |276.625  |  50039  | -36219  | -0.150  | -0.888  | -0.032  |
 -0.014  |276.465  |  50014  | -36194  | -0.150  | -0.892  | -0.030  |
  0.008  |276.221  |  49979  | -36153  | -0.150  | -0.897  | -0.024  |
  0.028  |275.977  |  49944  | -36112  | -0.151  | -0.902  | -0.016  |
  0.034  |275.811  |  49920  | -36084  | -0.151  | -0.908  | -0.008  |
  0.028  |275.727  |  49908  | -36070  | -0.151  | -0.913  | -0.005  |
  0.023  |275.650  |  49896  | -36058  | -0.151  | -0.918  | -0.001  |
  0.029  |275.528  |  49879  | -36037  | -0.151  | -0.922  |  0.001  |
  0.034  |275.439  |  49868  | -36020  | -0.152  | -0.925  |  0.007  |
  0.028  |275.423  |  49863  | -36020  | -0.152  | -0.925  |  0.007  |
  0.022  |275.419  |  49862  | -36020  | -0.152  | -0.929  |  0.003  |
  0.017  |275.419  |  49862  | -36020  | -0.152  | -0.930  |  0.003  |
  0.026  |275.342  |  49847  | -36011  | -0.152  | -0.932  |  0.001  |
  0.043  |275.259  |  49835  | -35997  | -0.152  | -0.932  | -0.003  |
  0.047  |275.262  |  49835  | -35998  | -0.152  | -0.932  | -0.002  |
  0.116  |274.993  |  49793  | -35956  | -0.152  | -0.930  | -0.003  |
  0.238  |274.852  |  49769  | -35936  | -0.151  | -0.922  | -0.009  |
  0.181  |275.692  |  49891  | -36076  | -0.150  | -0.905  | -0.029  |
  0.116  |276.779  |  50055  | -36251  | -0.148  | -0.879  | -0.063  |
  0.096  |277.818  |  50214  | -36416  | -0.146  | -0.845  | -0.072  |
  0.095  |278.892  |  50381  | -36584  | -0.144  | -0.805  | -0.077  |
  0.086  |280.082  |  50565  | -36771  | -0.140  | -0.761  | -0.077  |
  0.055  |281.397  |  50769  | -36977  | -0.136  | -0.715  | -0.079  |
  0.054  |282.606  |  50957  | -37166  | -0.133  | -0.667  | -0.082  |
  0.066  |283.805  |  51146  | -37351  | -0.127  | -0.617  | -0.068  |
  0.074  |285.082  |  51349  | -37546  | -0.123  | -0.566  | -0.058  |
  0.065  |286.451  |  51563  | -37759  | -0.119  | -0.513  | -0.051  |
  0.041  |287.882  |  51784  | -37984  | -0.115  | -0.460  | -0.050  |
  0.041  |289.177  |  51983  | -38189  | -0.111  | -0.407  | -0.057  |
  0.056  |290.453  |  52182  | -38388  | -0.107  | -0.358  | -0.065  |
  0.063  |291.772  |  52389  | -38592  | -0.103  | -0.300  | -0.061  |
  0.026  |293.288  |  52624  | -38830  | -0.100  | -0.251  | -0.071  |
 -0.009  |294.639  |  52834  | -39041  | -0.094  | -0.195  | -0.067  |
  0.004  |295.793  |  53015  | -39220  | -0.091  | -0.141  | -0.062  |
  0.035  |296.871  |  53181  | -39390  | -0.087  | -0.098  | -0.085  |
  0.036  |297.983  |  53356  | -39562  | -0.083  | -0.052  | -0.066  |
  0.028  |299.090  |  53528  | -39735  | -0.080  | -0.009  | -0.077  |
 -0.017  |300.280  |  53711  | -39923  | -0.078  |  0.029  | -0.082  |
 -0.069  |301.290  |  53864  | -40085  | -0.075  |  0.070  | -0.112  |
 -0.058  |301.938  |  53969  | -40182  | -0.072  |  0.101  | -0.107  |
 -0.049  |302.403  |  54044  | -40252  | -0.070  |  0.126  | -0.101  |
 -0.046  |302.730  |  54098  | -40300  | -0.069  |  0.143  | -0.093  |
 -0.037  |302.868  |  54122  | -40319  | -0.069  |  0.153  | -0.085  |
 -0.034  |302.874  |  54123  | -40320  | -0.068  |  0.157  | -0.080  |
 -0.053  |302.807  |  54114  | -40308  | -0.068  |  0.155  | -0.080  |
 -0.048  |302.441  |  54060  | -40248  | -0.069  |  0.144  | -0.072  |
 -0.005  |301.809  |  53963  | -40148  | -0.069  |  0.130  | -0.069  |
  0.031  |301.133  |  53859  | -40041  | -0.070  |  0.110  | -0.046  |
  0.044  |300.543  |  53768  | -39948  | -0.071  |  0.089  | -0.045  |
  0.047  |299.985  |  53685  | -39857  | -0.072  |  0.068  | -0.036  |
  0.055  |299.411  |  53597  | -39766  | -0.072  |  0.046  | -0.031  |
  0.063  |298.840  |  53510  | -39675  | -0.073  |  0.024  | -0.027  |
  0.070  |298.288  |  53424  | -39589  | -0.073  |  0.003  | -0.012  |
  0.073  |297.778  |  53345  | -39509  | -0.074  | -0.017  | -0.009  |
  0.075  |297.300  |  53269  | -39436  | -0.074  | -0.037  | -0.012  |
  0.082  |296.871  |  53198  | -39373  | -0.074  | -0.054  | -0.019  |
  0.084  |296.521  |  53141  | -39321  | -0.074  | -0.070  | -0.031  |
  0.079  |296.242  |  53096  | -39279  | -0.075  | -0.083  | -0.053  |
  0.082  |296.002  |  53059  | -39241  | -0.075  | -0.094  | -0.037  |
  0.084  |295.828  |  53030  | -39216  | -0.076  | -0.101  | -0.037  |
  0.081  |295.748  |  53014  | -39207  | -0.076  | -0.107  | -0.061  |
  0.075  |295.745  |  53013  | -39207  | -0.075  | -0.110  | -0.059  |
  0.075  |295.745  |  53013  | -39207  | -0.075  | -0.111  | -0.056  |
  0.084  |295.761  |  53017  | -39208  | -0.075  | -0.110  | -0.056  |
  0.094  |295.857  |  53029  | -39226  | -0.075  | -0.106  | -0.057  |
  0.070  |296.123  |  53067  | -39271  | -0.075  | -0.101  | -0.064  |
  0.041  |296.345  |  53165  | -39242  | -0.075  | -0.096  | -0.040  |
  0.032  |296.486  |  53288  | -39163  | -0.080  | -0.086  |  0.192  |
  0.046  |296.521  |  53390  | -39072  | -0.088  | -0.077  |  0.425  |
  0.070  |296.576  |  53483  | -38996  | -0.098  | -0.070  |  0.653  |
  0.066  |296.816  |  53570  | -38984  | -0.110  | -0.065  |  0.838  |
  0.064  |297.092  |  53656  | -38984  | -0.121  | -0.060  |  0.945  |
  0.059  |297.461  |  53766  | -38989  | -0.137  | -0.055  |  1.072  |
  0.031  |297.980  |  53890  | -39027  | -0.153  | -0.050  |  1.193  |
  0.016  |298.468  |  54008  | -39061  | -0.171  | -0.045  |  1.301  |
  0.014  |298.901  |  54114  | -39090  | -0.189  | -0.043  |  1.399  |
  0.015  |299.321  |  54206  | -39129  | -0.209  | -0.040  |  1.521  |
  0.012  |299.773  |  54283  | -39193  | -0.227  | -0.040  |  1.561  |
  0.004  |300.228  |  54347  | -39271  | -0.244  | -0.039  |  1.554  |
  0.005  |300.620  |  54397  | -39343  | -0.259  | -0.038  |  1.530  |
 -0.000  |300.995  |  54446  | -39411  | -0.273  | -0.037  |  1.504  |
 -0.007  |301.328  |  54493  | -39468  | -0.286  | -0.036  |  1.489  |
 -0.008  |301.585  |  54532  | -39509  | -0.296  | -0.035  |  1.480  |
 -0.009  |301.761  |  54562  | -39534  | -0.305  | -0.034  |  1.487  |
 -0.005  |301.861  |  54579  | -39548  | -0.311  | -0.033  |  1.490  |
 -0.003  |301.925  |  54586  | -39561  | -0.315  | -0.033  |  1.489  |
 -0.001  |301.925  |  54587  | -39560  | -0.316  | -0.033  |  1.486  |
 -0.009  |301.922  |  54587  | -39559  | -0.315  | -0.033  |  1.486  |
 -0.030  |301.883  |  54580  | -39554  | -0.312  | -0.033  |  1.486  |
 -0.032  |301.668  |  54553  | -39514  | -0.306  | -0.034  |  1.498  |
  0.001  |301.271  |  54503  | -39440  | -0.299  | -0.035  |  1.523  |
  0.033  |300.850  |  54443  | -39369  | -0.289  | -0.036  |  1.542  |
  0.041  |300.559  |  54399  | -39322  | -0.279  | -0.036  |  1.547  |
  0.039  |300.341  |  54364  | -39289  | -0.269  | -0.036  |  1.547  |
  0.042  |300.138  |  54331  | -39259  | -0.260  | -0.037  |  1.543  |
  0.042  |299.972  |  54301  | -39237  | -0.252  | -0.037  |  1.535  |
  0.038  |299.885  |  54284  | -39227  | -0.247  | -0.037  |  1.523  |
  0.032  |299.840  |  54276  | -39221  | -0.243  | -0.037  |  1.521  |
  0.034  |299.802  |  54270  | -39215  | -0.240  | -0.037  |  1.515  |
  0.032  |299.799  |  54270  | -39214  | -0.240  | -0.037  |  1.521  |
  0.037  |299.799  |  54270  | -39214  | -0.240  | -0.037  |  1.521  |
  0.048  |299.811  |  54272  | -39216  | -0.242  | -0.037  |  1.520  |
  0.069  |299.847  |  54279  | -39220  | -0.245  | -0.037  |  1.517  |
  0.051  |300.132  |  54323  | -39265  | -0.250  | -0.036  |  1.520  |
  0.018  |300.450  |  54368  | -39319  | -0.256  | -0.036  |  1.513  |
  0.005  |300.626  |  54392  | -39350  | -0.262  | -0.036  |  1.470  |
  0.136  |300.062  |  54304  | -39262  | -0.266  | -0.036  |  1.460  |
  0.210  |300.110  |  54313  | -39268  | -0.277  | -0.035  |  1.460  |
  0.150  |300.911  |  54432  | -39399  | -0.292  | -0.034  |  1.457  |
  0.106  |301.812  |  54567  | -39545  | -0.316  | -0.031  |  1.446  |
  0.091  |302.694  |  54706  | -39681  | -0.346  | -0.027  |  1.444  |
  0.082  |303.618  |  54856  | -39819  | -0.380  | -0.023  |  1.457  |
  0.072  |304.635  |  55022  | -39970  | -0.417  | -0.020  |  1.478  |
  0.050  |305.751  |  55200  | -40140  | -0.461  | -0.017  |  1.483  |
  0.063  |306.854  |  55370  | -40314  | -0.499  | -0.015  |  1.480  |
  0.078  |307.896  |  55528  | -40481  | -0.546  | -0.012  |  1.470  |
  0.069  |309.079  |  55711  | -40667  | -0.591  | -0.008  |  1.467  |
  0.066  |310.269  |  55903  | -40846  | -0.637  | -0.002  |  1.475  |
  0.049  |311.549  |  56108  | -41040  | -0.685  |  0.003  |  1.490  |
  0.036  |312.812  |  56304  | -41238  | -0.737  |  0.006  |  1.492  |
  0.058  |313.944  |  56474  | -41421  | -0.781  |  0.009  |  1.479  |
  0.065  |315.144  |  56657  | -41612  | -0.831  |  0.015  |  1.480  |
  0.057  |316.433  |  56861  | -41810  | -0.885  |  0.021  |  1.483  |
  0.024  |317.844  |  57085  | -42026  | -0.935  |  0.026  |  1.490  |
 -0.004  |319.130  |  57285  | -42227  | -0.980  |  0.029  |  1.491  |
  0.031  |320.233  |  57454  | -42402  | -1.034  |  0.032  |  1.484  |
  0.025  |321.407  |  57634  | -42588  | -1.077  |  0.036  |  1.474  |
  0.026  |322.504  |  57809  | -42755  | -1.125  |  0.042  |  1.480  |
  0.029  |323.552  |  57978  | -42913  | -1.166  |  0.046  |  1.491  |
 -0.001  |324.739  |  58165  | -43096  | -1.208  |  0.049  |  1.498  |
 -0.051  |325.849  |  58334  | -43273  | -1.248  |  0.052  |  1.497  |
 -0.045  |326.670  |  58459  | -43404  | -1.284  |  0.054  |  1.489  |
 -0.046  |327.362  |  58566  | -43513  | -1.314  |  0.057  |  1.479  |
 -0.060  |327.901  |  58649  | -43598  | -1.337  |  0.059  |  1.476  |
 -0.058  |328.177  |  58697  | -43636  | -1.353  |  0.061  |  1.495  |
 -0.043  |328.235  |  58712  | -43639  | -1.363  |  0.062  |  1.510  |
 -0.049  |328.235  |  58712  | -43639  | -1.365  |  0.062  |  1.517  |
 -0.079  |328.161  |  58699  | -43629  | -1.360  |  0.062  |  1.517  |
 -0.047  |327.619  |  58619  | -43540  | -1.347  |  0.061  |  1.520  |
  0.013  |326.833  |  58500  | -43414  | -1.331  |  0.059  |  1.529  |
  0.039  |326.134  |  58393  | -43303  | -1.309  |  0.058  |  1.529  |
  0.045  |325.515  |  58297  | -43206  | -1.286  |  0.057  |  1.532  |
  0.049  |324.912  |  58198  | -43117  | -1.262  |  0.057  |  1.521  |
  0.056  |324.316  |  58099  | -43030  | -1.239  |  0.057  |  1.505  |
  0.066  |323.713  |  58008  | -42933  | -1.216  |  0.055  |  1.505  |
  0.077  |323.225  |  57933  | -42856  | -1.197  |  0.053  |  1.508  |
  0.078  |322.840  |  57873  | -42796  | -1.180  |  0.053  |  1.515  |
  0.074  |322.539  |  57829  | -42746  | -1.166  |  0.051  |  1.509  |
  0.072  |322.273  |  57790  | -42702  | -1.154  |  0.050  |  1.518  |
  0.070  |322.052  |  57755  | -42668  | -1.143  |  0.049  |  1.523  |
  0.063  |321.882  |  57729  | -42641  | -1.134  |  0.049  |  1.532  |
  0.059  |321.724  |  57706  | -42615  | -1.127  |  0.048  |  1.525  |
  0.061  |321.574  |  57684  | -42590  | -1.122  |  0.048  |  1.537  |
  0.064  |321.458  |  57668  | -42570  | -1.116  |  0.047  |  1.532  |
  0.065  |321.378  |  57655  | -42558  | -1.113  |  0.048  |  1.544  |
  0.061  |321.368  |  57653  | -42557  | -1.111  |  0.047  |  1.545  |
  0.060  |321.368  |  57653  | -42557  | -1.110  |  0.047  |  1.545  |
  0.065  |321.368  |  57653  | -42557  | -1.110  |  0.047  |  1.545  |
  0.076  |321.401  |  57685  | -42535  | -1.112  |  0.047  |  1.544  |
  0.077  |321.484  |  57789  | -42457  | -1.118  |  0.043  |  1.713  |
  0.059  |321.705  |  57935  | -42380  | -1.128  |  0.032  |  1.984  |
  0.051  |321.930  |  58066  | -42319  | -1.137  |  0.021  |  2.214  |
  0.060  |322.193  |  58173  | -42294  | -1.145  |  0.005  |  2.445  |
  0.061  |322.545  |  58281  | -42296  | -1.151  | -0.008  |  2.558  |
  0.055  |323.010  |  58398  | -42324  | -1.158  | -0.026  |  2.687  |
  0.033  |323.581  |  58521  | -42379  | -1.163  | -0.046  |  2.788  |
  0.012  |324.175  |  58642  | -42443  | -1.168  | -0.067  |  2.860  |
 -0.004  |324.726  |  58762  | -42495  | -1.172  | -0.088  |  2.941  |
 -0.013  |325.188  |  58865  | -42536  | -1.175  | -0.110  |  3.038  |
 -0.003  |325.573  |  58939  | -42582  | -1.175  | -0.128  |  3.123  |
  0.002  |325.990  |  59006  | -42645  | -1.176  | -0.146  |  3.133  |
 -0.009  |326.400  |  59065  | -42714  | -1.177  | -0.161  |  3.103  |
 -0.021  |326.743  |  59113  | -42773  | -1.178  | -0.173  |  3.101  |
 -0.023  |326.958  |  59145  | -42808  | -1.179  | -0.183  |  3.098  |
 -0.005  |327.077  |  59165  | -42825  | -1.179  | -0.192  |  3.103  |
 -0.005  |327.218  |  59186  | -42848  | -1.180  | -0.197  |  3.096  |
 -0.011  |327.317  |  59196  | -42869  | -1.180  | -0.201  |  3.082  |
 -0.016  |327.337  |  59199  | -42872  | -1.180  | -0.202  |  3.072  |
 -0.031  |327.324  |  59197  | -42870  | -1.180  | -0.200  |  3.072  |
 -0.034  |327.106  |  59162  | -42837  | -1.180  | -0.194  |  3.074  |
 -0.004  |326.747  |  59112  | -42775  | -1.179  | -0.187  |  3.083  |
  0.022  |326.371  |  59060  | -42710  | -1.178  | -0.179  |  3.086  |
  0.034  |326.070  |  59014  | -42662  | -1.177  | -0.169  |  3.112  |
  0.034  |325.849  |  58979  | -42628  | -1.176  | -0.159  |  3.112  |
  0.030  |325.669  |  58949  | -42602  | -1.176  | -0.150  |  3.108  |
  0.028  |325.489  |  58921  | -42574  | -1.175  | -0.142  |  3.107  |
  0.032  |325.326  |  58894  | -42550  | -1.175  | -0.136  |  3.106  |
  0.035  |325.210  |  58876  | -42532  | -1.175  | -0.130  |  3.102  |
  0.030  |325.162  |  58867  | -42526  | -1.174  | -0.127  |  3.102  |
  0.026  |325.111  |  58856  | -42521  | -1.174  | -0.124  |  3.097  |
  0.036  |325.040  |  58847  | -42508  | -1.174  | -0.122  |  3.096  |
  0.037  |325.021  |  58846  | -42503  | -1.174  | -0.121  |  3.099  |
  0.040  |325.024  |  58847  | -42503  | -1.174  | -0.121  |  3.103  |
  0.050  |325.031  |  58848  | -42504  | -1.174  | -0.122  |  3.103  |
  0.060  |325.153  |  58866  | -42524  | -1.174  | -0.125  |  3.103  |
  0.019  |325.441  |  58908  | -42572  | -1.175  | -0.128  |  3.095  |
 -0.003  |325.563  |  58926  | -42592  | -1.175  | -0.131  |  3.099  |
  0.002  |325.566  |  58927  | -42592  | -1.175  | -0.134  |  3.094  |
  0.115  |324.996  |  58840  | -42501  | -1.175  | -0.135  |  3.093  |
  0.227  |324.816  |  58813  | -42472  | -1.175  | -0.141  |  3.089  |
  0.160  |325.576  |  58927  | -42595  | -1.176  | -0.152  |  3.081  |
  0.111  |326.455  |  59062  | -42734  | -1.180  | -0.175  |  3.074  |
  0.094  |327.305  |  59192  | -42869  | -1.183  | -0.202  |  3.068  |
  0.093  |328.196  |  59324  | -43015  | -1.187  | -0.238  |  3.052  |
  0.086  |329.309  |  59487  | -43199  | -1.190  | -0.274  |  3.027  |
  0.056  |330.486  |  59665  | -43388  | -1.195  | -0.314  |  3.009  |
  0.052  |331.589  |  59838  | -43559  | -1.201  | -0.360  |  3.003  |
  0.063  |332.641  |  60014  | -43711  | -1.208  | -0.404  |  3.024  |
  0.069  |333.757  |  60196  | -43877  | -1.214  | -0.446  |  3.049  |
  0.071  |334.934  |  60376  | -44064  | -1.219  | -0.496  |  3.050  |
  0.058  |336.236  |  60571  | -44275  | -1.222  | -0.541  |  3.033  |
  0.038  |337.586  |  60779  | -44488  | -1.229  | -0.595  |  3.024  |
  0.051  |338.814  |  60978  | -44672  | -1.235  | -0.642  |  3.032  |
  0.063  |340.068  |  61181  | -44860  | -1.242  | -0.698  |  3.053  |
  0.063  |341.389  |  61383  | -45070  | -1.247  | -0.753  |  3.032  |
  0.030  |342.913  |  61614  | -45314  | -1.252  | -0.801  |  3.039  |
 -0.005  |344.343  |  61835  | -45539  | -1.259  | -0.855  |  3.021  |
  0.019  |345.591  |  62038  | -45725  | -1.266  | -0.913  |  3.034  |
  0.025  |346.790  |  62226  | -45911  | -1.271  | -0.959  |  3.039  |
  0.035  |347.977  |  62405  | -46102  | -1.275  | -1.009  |  3.028  |
  0.022  |349.247  |  62597  | -46306  | -1.281  | -1.061  |  3.011  |
 -0.038  |350.645  |  62817  | -46522  | -1.287  | -1.107  |  3.017  |
 -0.081  |351.761  |  62998  | -46689  | -1.292  | -1.145  |  3.036  |
 -0.071  |352.505  |  63120  | -46799  | -1.296  | -1.185  |  3.053  |
 -0.061  |353.066  |  63206  | -46888  | -1.298  | -1.213  |  3.049  |
 -0.061  |353.480  |  63266  | -46957  | -1.300  | -1.234  |  3.037  |
 -0.058  |353.688  |  63295  | -46993  | -1.301  | -1.243  |  3.018  |
 -0.053  |353.691  |  63295  | -46994  | -1.302  | -1.247  |  3.008  |
 -0.077  |353.592  |  63278  | -46980  | -1.301  | -1.246  |  3.015  |
 -0.065  |353.165  |  63216  | -46909  | -1.300  | -1.234  |  3.028  |
 -0.017  |352.421  |  63105  | -46788  | -1.298  | -1.217  |  3.039  |
  0.023  |351.620  |  62984  | -46659  | -1.297  | -1.194  |  3.049  |
  0.039  |350.808  |  62862  | -46528  | -1.293  | -1.164  |  3.075  |
  0.046  |350.077  |  62750  | -46412  | -1.291  | -1.137  |  3.083  |
  0.057  |349.340  |  62636  | -46296  | -1.288  | -1.109  |  3.086  |
  0.066  |348.637  |  62527  | -46186  | -1.288  | -1.085  |  3.074  |
  0.072  |347.989  |  62426  | -46085  | -1.287  | -1.056  |  3.068  |
  0.079  |347.383  |  62330  | -45992  | -1.286  | -1.032  |  3.065  |
  0.085  |346.854  |  62248  | -45909  | -1.284  | -1.013  |  3.067  |
  0.088  |346.418  |  62175  | -45846  | -1.283  | -0.994  |  3.071  |
  0.092  |346.059  |  62115  | -45794  | -1.282  | -0.978  |  3.057  |
  0.088  |345.815  |  62077  | -45756  | -1.282  | -0.965  |  3.045  |
  0.082  |345.671  |  62058  | -45730  | -1.281  | -0.956  |  3.052  |
  0.078  |345.581  |  62045  | -45715  | -1.280  | -0.950  |  3.058  |
  0.068  |345.565  |  62045  | -45710  | -1.280  | -0.947  |  3.063  |
  0.070  |345.542  |  62038  | -45710  | -1.280  | -0.945  |  3.059  |
  0.076  |345.552  |  62039  | -45712  | -1.280  | -0.946  |  3.056  |
  0.093  |345.568  |  62042  | -45714  | -1.280  | -0.948  |  3.055  |
  0.089  |345.783  |  62073  | -45750  | -1.280  | -0.953  |  3.060  |
  0.057  |346.110  |  62128  | -45797  | -1.281  | -0.959  |  3.045  |
  0.033  |346.363  |  62254  | -45750  | -1.280  | -0.969  | -3.141  |
  0.037  |346.482  |  62368  | -45673  | -1.272  | -0.982  | -2.890  |
  0.047  |346.565  |  62471  | -45596  | -1.263  | -0.992  | -2.660  |
  0.058  |346.729  |  62571  | -45547  | -1.252  | -0.998  | -2.444  |
  0.047  |347.014  |  62665  | -45542  | -1.238  | -1.004  | -2.276  |
  0.039  |347.329  |  62763  | -45542  | -1.227  | -1.010  | -2.161  |
  0.043  |347.621  |  62853  | -45543  | -1.212  | -1.016  | -2.029  |
  0.054  |347.925  |  62943  | -45548  | -1.198  | -1.020  | -1.932  |
  0.034  |348.409  |  63062  | -45580  | -1.178  | -1.025  | -1.853  |
  0.014  |348.907  |  63179  | -45618  | -1.161  | -1.025  | -1.707  |
  0.008  |349.317  |  63261  | -45664  | -1.143  | -1.025  | -1.635  |
  0.004  |349.695  |  63317  | -45726  | -1.127  | -1.026  | -1.623  |
 -0.000  |350.029  |  63359  | -45788  | -1.114  | -1.027  | -1.648  |
 -0.001  |350.305  |  63393  | -45840  | -1.102  | -1.031  | -1.694  |
 -0.001  |350.523  |  63423  | -45878  | -1.095  | -1.030  | -1.690  |
 -0.002  |350.696  |  63449  | -45906  | -1.087  | -1.032  | -1.698  |
 -0.000  |350.805  |  63467  | -45922  | -1.081  | -1.033  | -1.708  |
  0.004  |350.853  |  63475  | -45929  | -1.077  | -1.033  | -1.690  |
  0.012  |350.860  |  63476  | -45930  | -1.075  | -1.033  | -1.699  |
  0.005  |350.895  |  63480  | -45937  | -1.074  | -1.034  | -1.696  |
 -0.003  |350.892  |  63480  | -45936  | -1.075  | -1.033  | -1.703  |
 -0.022  |350.866  |  63479  | -45929  | -1.078  | -1.033  | -1.698  |
 -0.023  |350.658  |  63450  | -45893  | -1.083  | -1.033  | -1.699  |
  0.008  |350.302  |  63405  | -45827  | -1.090  | -1.031  | -1.662  |
  0.034  |349.955  |  63361  | -45763  | -1.099  | -1.029  | -1.632  |
  0.041  |349.702  |  63325  | -45720  | -1.107  | -1.028  | -1.615  |
  0.040  |349.500  |  63293  | -45689  | -1.116  | -1.028  | -1.612  |
  0.039  |349.323  |  63262  | -45665  | -1.122  | -1.028  | -1.607  |
  0.041  |349.163  |  63235  | -45642  | -1.130  | -1.027  | -1.615  |
  0.042  |349.028  |  63214  | -45621  | -1.136  | -1.027  | -1.617  |
  0.037  |348.929  |  63200  | -45604  | -1.141  | -1.027  | -1.616  |
  0.035  |348.852  |  63188  | -45592  | -1.145  | -1.026  | -1.612  |
  0.037  |348.778  |  63171  | -45586  | -1.149  | -1.026  | -1.616  |
  0.043  |348.692  |  63157  | -45573  | -1.151  | -1.026  | -1.625  |
  0.042  |348.669  |  63151  | -45572  | -1.153  | -1.026  | -1.632  |
  0.038  |348.669  |  63151  | -45572  | -1.156  | -1.026  | -1.648  |
  0.035  |348.669  |  63151  | -45572  | -1.156  | -1.026  | -1.644  |
  0.036  |348.650  |  63151  | -45566  | -1.157  | -1.025  | -1.644  |
  0.034  |348.650  |  63151  | -45566  | -1.158  | -1.025  | -1.640  |
